id,product_id,designer,seller_id,sku,name,hsn_code,material,color,no_of_components,barcode,short_description,description,tags,gender,occasions,categories,product_url,created_at,updated_at
485,4172,Osé Studios,54,osstudios1,Martini Dress WHITE,62041200,Cotton,WHITE,1,"osstudios1, osstudios1xxswhite, osstudios1xswhite, osstudios1swhite, osstudios1mwhite, osstudios1lwhite, osstudios1xlwhite, osstudios1xxlwhite",White maxi dress with a large bow detail.,"This maxi dress features elegant bow detailing, adding a touch of charm and sophistication. Crafted from soft, breathable cotton fabric, it's perfect for all-day comfort and style. Whether dressing up or down, this dress is versatile enough for any occasion.","white dress, maxi, party, bow detail, elegant, sophicated, versatile",Women,"party, date night, sundowner, brunch, night wear, bridal shower, luxury dinner, red carpet, wedding guest, cocktail, formal wear, Garden parties, cocktail evenings, beachside sundowners, destination wedding guest looks, art gallery openings, resort evenings, formal lunches, summer celebrations","Women, Dresses, Cocktail",https://thechicindian.com/product-details-sku/osstudios1,23-11-2025 11:26,23-11-2025 11:26
486,4187,Osé Studios,54,osstudios3,Mimosa Corset,62041200,Cotton,STRIPE,1,"osstudios3, osstudios3xxsstripe, osstudios3xsstripe, osstudios3sstripe, osstudios3mstripe, osstudios3lstripe, osstudios3xlstripe, osstudios3xxlstripe",A sleeveless corset top with a red bow.,"A sleeveless corset-style top featuring a flattering fit, with red bow detailing adding a delicate, feminine touch. The fabric showcases bold blue stripes.This design combines a chic, structured silhouette with playful, vibrant details.","Corset, top, party, stripe, bow detail, elegant, versatile, cute",Women,"Everyday wear, casual looks, weekend brunches, summer vacations, poolside lounging, cafe dates, city strolls, movie outings, music gigs, house parties, brunch, dinner","Women, Tops, Corset",https://thechicindian.com/product-details-sku/osstudios3,23-11-2025 11:26,23-11-2025 11:26
487,4202,Osé Studios,54,osstudios5,Buttercup Dress,62041200,Cotton,YELLOW,1,"osstudios5, osstudios5xxsyellow, osstudios5xsyellow, osstudios5syellow, osstudios5myellow, osstudios5lyellow, osstudios5xlyellow, osstudios5xxlyellow",A yellow sleeveless midi dress with pleated bottom & blue bow.,"This dress is like a ray of sunshine on a summer day, radiating warmth and charm wherever you go. Crafted from soft and breathable cotton, it's the epitome of comfort and style. Adorning the neckline is a sweet blue bow, adding a playful pop of color and an extra dose of adorable to your look.","midi, party, stripe, bow detail, elegant, versatile, cute, summer",Women,"PARTY, date night, sundowner, brunch, night wear, bridal shower, luxury dinner, red carpet, wedding guest, cocktail, formal wear, Garden parties, cocktail evenings, beachside sundowners, destination wedding guest looks, art gallery openings, resort evenings, formal lunches, summer celebrations","Women, Dresses",https://thechicindian.com/product-details-sku/osstudios5,23-11-2025 11:26,23-11-2025 11:26
488,4245,Osé Studios,54,osstudios8,Wave Kissed Dress,62041200,"Denim, s",MULTICOLOR,1,"osstudios8, osstudios8xxsmulticolor, osstudios8xsmulticolor, osstudios8smulticolor, osstudios8mmulticolor, osstudios8lmulticolor, osstudios8xlmulticolor, osstudios8xxlmulticolor",A denim midi dress with tiers & bows.,"Introducing our denim midi dress, designed to flatter every body type and keep you cool and stylish all summer long. Crafted from lightweight and breathable denim fabric, this dress is the epitome of comfort and sophistication. With its midi length silhouette, this dress strikes the perfect balance between elegance and ease, making it suitable for a myriad of occasions, from casual outings to special events.","midi, causal, denim, elegant, versatile, cute, summer, light",Women,"PARTY, date night, sundowner, brunch, night wear, bridal shower, luxury dinner, red carpet, wedding guest, cocktail, formal wear, Garden parties, cocktail evenings, beachside sundowners, destination wedding guest looks, art gallery openings, resort evenings, formal lunches, summer celebrations","Women, Dresses",https://thechicindian.com/product-details-sku/osstudios8,23-11-2025 11:26,23-11-2025 11:26
489,4253,Osé Studios,54,osstudios9,Playsuit,62041200,"Denim, denim",LIGHT BLUE,1,"osstudios9, osstudios9xxslightblue, osstudios9xslightblue, osstudios9slightblue, osstudios9mlightblue, osstudios9llightblue, osstudios9xllightblue, osstudios9xxllightblue",A light blue denim romper.,"Introducing our classic denim romper, perfect for those who love a touch of vintage in their wardrobe. This romper is designed with a zip-up front detail and green topstitching to make it unique. It also features pockets, adding practicality to this stylish piece.Made with high-quality denim, it's both durable and comfortable. Whether you dress it up with heels or dress it down with sneakers, this romper is perfect for any occasion. Upgrade your wardrobe with this timeless piece today.","romper, summer, denim, shorts, cute, versatile",Women,"Everyday wear, weekend brunches, summer vacations, casual Fridays, city strolls, poolside lounging, music festivals, road trips, shopping days, coffee runs, relaxed get-togethers with friends, art markets, sightseeing, staycations, beach town exploring, resort lounging","Women, Dresses",https://thechicindian.com/product-details-sku/osstudios9,23-11-2025 11:26,23-11-2025 11:26
490,4261,Osé Studios,54,osstudios10,Denim Glow Top,62041200,"Denim, denim",MULTICOLOR,1,"osstudios10, osstudios10xxsmulticolor, osstudios10xsmulticolor, osstudios10smulticolor, osstudios10mmulticolor, osstudios10lmulticolor, osstudios10xlmulticolor, osstudios10xxlmulticolor",A denim top with pearl crisscross front closure.,"A versatile and stylish addition to your wardrobe that combines comfort with sophistication. Crafted from premium denim fabric, this top offers a luxurious feel against your skin while providing durability for long-lasting wear.The puff sleeves add a touch of drama and femininity, creating a flattering silhouette that's both on-trend and timeless. But what truly sets this top apart is the delicate pearl detailing on the closure!","denim, top, party, stripe, bow detail, elegant, versatile, cute",Women,"Everyday wear, weekend brunches, dinner dates, summer outings, coffee dates, rooftop dinners, gallery visits, shopping days, lunch meetups, city strolls, casual Fridays","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/osstudios10,23-11-2025 11:26,23-11-2025 11:26
491,4269,Osé Studios,54,osstudios11,Blue Horizon Dress,62041200,"Denim, denim",MULTICOLOR,1,"osstudios11, osstudios11xxsmulticolor, osstudios11xsmulticolor, osstudios11smulticolor, osstudios11mmulticolor, osstudios11lmulticolor, osstudios11xlmulticolor, osstudios11xxlmulticolor",A strapless denim maxi dress with bottom pleates featuring side bows.,"This dress is the epitome of laid-back elegance with a playful twist, perfect for those who want to make a statement while staying effortlessly chic. Crafted from soft, breathable denim, this maxi dress offers both comfort and style, making it a go-to piece for any occasion. Cute bows on each side adds a touch of sophistication and elegance making this dress one of a kind.","maxi, party, denim, elegant, versatile, cute, summer dress, bows, pearl",Women,"PARTY, date night, sundowner, brunch, night wear, bridal shower, luxury dinner, red carpet, wedding guest, cocktail, formal wear, Garden parties, cocktail evenings, beachside sundowners, destination wedding guest looks, art gallery openings, resort evenings, formal lunches, summer celebrations","Women, Dresses",https://thechicindian.com/product-details-sku/osstudios11,23-11-2025 11:26,23-11-2025 11:26
492,4277,Osé Studios,54,osstudios12,Indigo Pearl Co-ord Set,62041200,"Denim, denim",MULTICOLOR,2,"osstudios12, osstudios12xxsmulticolor, osstudios12xsmulticolor, osstudios12smulticolor, osstudios12mmulticolor, osstudios12lmulticolor, osstudios12xlmulticolor, osstudios12xxlmulticolor",An indigo halter neck top with pearl-accented embroidery and bow-pocket cargo pants.,"Introducing our Indigo Pearl Set, a fusion of timeless elegance and contemporary charm. Crafted from luxurious indigo fabric, this set exudes sophistication with a modern twist, perfect for adding a touch of refined flair to your summer wardrobe.The focal point of this exquisite piece is its intricately embroidered collar & drawstrings adorned with lustrous pearls. The Cargo pants features cute bow pockets and comfort fit.","co-ord, pearl, cargo pants, crop top, set, denim, cute, versatile, unique, party",Women,"Brunch dates, casual Fridays, vacation dinners, weekend hangouts, coffee runs, rooftop evenings, summer parties, prom night, city strolls, dinner outings, art shows, creative networking events, concert wear, airport looks","Women, Sets, Co-ord set",https://thechicindian.com/product-details-sku/osstudios12,23-11-2025 11:26,23-11-2025 11:26
493,4285,Osé Studios,54,osstudios13,Cosmopolitan Dress,62041200,"Denim, denim",BLUE,1,"osstudios13, osstudios13xxsblue, osstudios13xsblue, osstudios13sblue, osstudios13mblue, osstudios13lblue, osstudios13xlblue, osstudios13xxlblue",A semi-fitted blue denim dress features red pearl bow accents.,"This semi-fitted blue denim dress features a striking red pearl bow detailing, adding a playful yet sophisticated touch. Made from durable denim fabric, it offers a flattering silhouette while ensuring comfort. Perfect for a casual yet stylish look, it effortlessly blends classic and contemporary elements.","denim, mini, dress, party, stripe, bow detail, elegant, versatile, cute",Women,"PARTY, date night, sundowner, brunch, night wear, bridal shower, luxury dinner, red carpet, wedding guest, cocktail, formal wear, Garden parties, cocktail evenings, beachside sundowners, destination wedding guest looks, art gallery openings, resort evenings, formal lunches, summer celebrations","Women, Dresses",https://thechicindian.com/product-details-sku/osstudios13,23-11-2025 11:26,23-11-2025 11:26
494,4293,Osé Studios,54,osstudios14,Liit Top,62041200,"Denim, denim",MULTICOLOR,1,"osstudios14, osstudios14xxsmulticolor, osstudios14xsmulticolor, osstudios14smulticolor, osstudios14mmulticolor, osstudios14lmulticolor, osstudios14xlmulticolor, osstudios14xxlmulticolor",A one-shoulder top featuring mini pleats and pearl details.,"This bold one-shoulder top stands out with its mini pleats and luxurious pearl detailing on the shoulder. The asymmetrical design adds a modern flair, while the pearls bring a touch of elegance and sophistication. Perfect for making a statement, it pairs well with tailored pants or a sleek skirt.","denim, top, party, stripe, bow detail, elegant, versatile, cute",Women,"House parties, club nights, sundowner sessions, birthday dinners, brunch dates, fashion events, college fests, gallery openings, casual Fridays, night outs, cocktail dinners, music gigs, concerts","Women, Tops, Blouses",https://thechicindian.com/product-details-sku/osstudios14,23-11-2025 11:26,23-11-2025 11:26
495,4301,Osé Studios,54,osstudios15,Blue Lagoon Set,62041200,"Denim, denim",MULTICOLOR,3,"osstudios15, osstudios15xxsmulticolor, osstudios15xsmulticolor, osstudios15smulticolor, osstudios15mmulticolor, osstudios15lmulticolor, osstudios15xlmulticolor, osstudios15xxlmulticolor","A 3-piece set featuring tube top, wave-patterned skirt paired with a contrast-panel jacket.","A trendy 3-piece denim set featuring a mini skirt, tube top, and jacket, all designed with a stylish wave pattern. The skirt and top are crafted from soft denim, while the jacket offers a bold statement with denim contrast panelling for added texture. Perfect for a chic, coordinated look with a touch of playful sophistication.","coord, 3 piece set, skirt, top, jacket, unique, denim, colours, cute, versatile, trendy",Women,"Brunch dates, casual Fridays, vacation dinners, weekend hangouts, coffee runs, rooftop evenings, summer parties, prom night, city strolls, dinner outings, art shows, creative networking events, concert wear, airport looks","Women, Sets, Skirt set",https://thechicindian.com/product-details-sku/osstudios15,23-11-2025 11:26,23-11-2025 11:26
